scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc
S7,16,0,313172177,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:03:30Z
S7,16,0,313172177,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:03:30Z
S7,16,1,95670008,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:03:45Z
S7,16,1,95670008,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:03:45Z
S7,16,2,762227068,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:04:00Z
S7,16,2,762227068,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:04:00Z
S7,16,3,804352794,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:04:15Z
S7,16,3,804352794,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:04:15Z
S7,16,4,1354763437,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:04:45Z
S7,16,4,1354763437,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:04:45Z
S7,16,5,1525040830,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:05:00Z
S7,16,5,1525040830,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:05:00Z
S7,16,6,899999035,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:05:15Z
S7,16,6,899999035,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:05:15Z
S7,16,7,197993480,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:05:30Z
S7,16,7,197993480,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:05:30Z
S7,16,8,245833227,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:06:00Z
S7,16,8,245833227,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:06:00Z
S7,16,9,1032744630,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:06:15Z
S7,16,9,1032744630,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:06:15Z
S7,0,0,1928618341,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T01:16:30Z
S7,0,0,1928618341,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T01:16:30Z
