scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc
S5,0,0,1561858501,-20,0.0,,,2026-06-21T19:40:30Z
S5,0,1,960283802,-20,0.0,,,2026-06-21T19:40:45Z
S5,0,2,892021093,-20,0.0,,,2026-06-21T19:41:00Z
S5,0,3,1972790602,-20,0.0,,,2026-06-21T19:41:15Z
S5,0,4,522357441,-20,0.0,,,2026-06-21T19:41:30Z
S5,0,5,434100809,-20,0.0,,,2026-06-21T19:41:45Z
S5,0,6,1987541040,-20,0.0,,,2026-06-21T19:42:00Z
S5,0,7,1550731733,-20,0.0,,,2026-06-21T19:42:15Z
S5,0,8,978267978,-20,0.0,,,2026-06-21T19:42:45Z
S5,0,9,1361001477,-20,0.0,,,2026-06-21T19:43:00Z
S5,0,10,1672796167,-20,0.0,,,2026-06-21T19:43:15Z
S5,0,11,363339928,-20,0.0,,,2026-06-21T19:43:30Z
S5,0,12,920581965,-20,0.0,,,2026-06-21T19:43:45Z
S5,0,13,1985403058,-20,0.0,,,2026-06-21T19:44:00Z
S5,0,14,1613680917,-20,0.0,,,2026-06-21T19:44:15Z
S5,0,15,1930000429,-20,0.0,,,2026-06-21T19:44:30Z
S5,0,16,216305983,-20,0.0,,,2026-06-21T19:45:00Z
S5,0,17,312112809,-20,0.0,,,2026-06-21T19:45:15Z
S5,0,18,1052303369,-20,0.0,,,2026-06-21T19:45:30Z
S5,0,19,217579570,-20,0.0,,,2026-06-21T19:45:45Z
S5,0,20,99964177,-20,0.0,,,2026-06-21T19:46:00Z
S5,0,21,490683040,-20,0.0,,,2026-06-21T19:46:15Z
S5,0,22,1940961689,-20,0.0,,,2026-06-21T19:46:30Z
S5,0,23,1454648504,-20,0.0,,,2026-06-21T19:46:45Z
S5,0,24,558398644,-20,0.0,,,2026-06-21T19:47:15Z
S5,0,25,1286326493,-20,0.0,,,2026-06-21T19:47:30Z
S5,0,26,905618129,-20,0.0,,,2026-06-21T19:47:45Z
S5,0,27,649442228,-20,0.0,,,2026-06-21T19:48:00Z
S5,0,28,1033628820,-20,0.0,,,2026-06-21T19:48:15Z
S5,0,29,815515411,-20,0.0,,,2026-06-21T19:48:30Z
S5,0,30,1593614182,-20,0.0,,,2026-06-21T19:48:45Z
S5,0,31,1722507941,-20,0.0,,,2026-06-21T19:49:00Z
S5,0,32,1695726775,-20,0.0,,,2026-06-21T19:49:30Z
S5,0,33,51254525,-20,0.0,,,2026-06-21T19:49:45Z
S5,0,34,1745018624,-20,0.0,,,2026-06-21T19:50:00Z
S5,0,35,977203227,-20,0.0,,,2026-06-21T19:50:15Z
S5,0,36,2083372684,-20,0.0,,,2026-06-21T19:50:30Z
S5,0,37,1544718727,-20,0.0,,,2026-06-21T19:50:45Z
S5,0,38,894361021,-20,0.0,,,2026-06-21T19:51:00Z
S5,0,39,819664372,-20,0.0,,,2026-06-21T19:51:15Z
S5,0,40,857399851,-20,0.0,,,2026-06-21T19:51:45Z
S5,0,41,1795049623,-20,0.0,,,2026-06-21T19:52:00Z
S5,0,42,190457367,-20,0.0,,,2026-06-21T19:52:15Z
S5,0,43,1463994837,-20,0.0,,,2026-06-21T19:52:30Z
S5,0,44,1305633241,-20,0.0,,,2026-06-21T19:52:45Z
S5,0,45,641567673,-20,0.0,,,2026-06-21T19:53:00Z
S5,0,46,342352341,-20,0.0,,,2026-06-21T19:53:15Z
S5,0,47,1976295519,-20,0.0,,,2026-06-21T19:53:30Z
S5,0,48,26274461,-20,0.0,,,2026-06-21T19:54:00Z
S5,0,49,1345419483,-20,0.0,,,2026-06-21T19:54:15Z
S5,0,50,99021969,-20,0.0,,,2026-06-21T19:54:30Z
S5,0,51,1479934108,-20,0.0,,,2026-06-21T19:54:45Z
S5,0,52,394618325,-20,0.0,,,2026-06-21T19:55:00Z
S5,0,53,628411764,-20,0.0,,,2026-06-21T19:55:15Z
S5,0,54,100976213,-20,0.0,,,2026-06-21T19:55:30Z
S5,0,55,419571874,-20,0.0,,,2026-06-21T19:55:45Z
S5,0,56,1428634269,-20,0.0,,,2026-06-21T19:56:15Z
S5,0,57,329242616,-20,0.0,,,2026-06-21T19:56:30Z
S5,0,58,2110013045,-20,0.0,,,2026-06-21T19:56:45Z
S5,0,59,156085977,-20,0.0,,,2026-06-21T19:57:00Z
S5,0,60,2057783310,-20,0.0,,,2026-06-21T19:57:15Z
S5,0,61,254831836,-20,0.0,,,2026-06-21T19:57:30Z
S5,0,62,1853160700,-20,0.0,,,2026-06-21T19:57:45Z
S5,0,63,2118702933,-20,0.0,,,2026-06-21T19:58:00Z
S5,0,64,1003023651,-20,0.0,,,2026-06-21T19:58:30Z
S5,0,65,1422907712,-20,0.0,,,2026-06-21T19:58:45Z
S5,0,66,758455223,-20,0.0,,,2026-06-21T19:59:00Z
S5,0,67,1530785703,-20,0.0,,,2026-06-21T19:59:15Z
S5,0,68,1129509708,-20,0.0,,,2026-06-21T19:59:30Z
S5,0,69,1186748573,-20,0.0,,,2026-06-21T19:59:45Z
S5,0,70,1925353934,-20,0.0,,,2026-06-21T20:00:00Z
S5,0,71,1756611512,-20,0.0,,,2026-06-21T20:00:15Z
S5,0,72,985024242,-20,0.0,,,2026-06-21T20:00:45Z
S5,0,73,541509918,-20,0.0,,,2026-06-21T20:01:00Z
S5,0,74,147673637,-20,0.0,,,2026-06-21T20:01:15Z
S5,0,75,1927234599,-20,0.0,,,2026-06-21T20:01:30Z
S5,0,76,765074140,-20,0.0,,,2026-06-21T20:01:45Z
S5,0,77,189845876,-20,0.0,,,2026-06-21T20:02:00Z
S5,0,78,1504633279,-20,0.0,,,2026-06-21T20:02:15Z
S5,0,79,446954767,-20,0.0,,,2026-06-21T20:02:30Z
S5,0,80,558538409,-20,0.0,,,2026-06-21T20:03:00Z
S5,0,81,1190358574,-20,0.0,,,2026-06-21T20:03:15Z
S5,0,82,1265441717,-20,0.0,,,2026-06-21T20:03:30Z
S5,0,83,153458942,-20,0.0,,,2026-06-21T20:03:45Z
S5,0,84,310573729,-20,0.0,,,2026-06-21T20:04:00Z
S5,0,85,84640265,-20,0.0,,,2026-06-21T20:04:15Z
