scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc
S5,0,0,1561858501,-20,0.0,,,2026-06-21T13:54:30Z
S5,0,1,960283802,-20,0.0,,,2026-06-21T13:54:45Z
S5,0,2,892021093,-20,0.0,,,2026-06-21T13:55:00Z
S5,0,3,1972790602,-20,0.0,,,2026-06-21T13:55:15Z
S5,0,4,522357441,-20,0.0,,,2026-06-21T13:55:30Z
S5,0,5,434100809,-20,0.0,,,2026-06-21T13:55:45Z
S5,0,6,1987541040,-20,0.0,,,2026-06-21T13:56:00Z
S5,0,7,1550731733,-20,0.0,,,2026-06-21T13:56:15Z
S5,0,8,978267978,-20,0.0,,,2026-06-21T13:56:45Z
S5,0,9,1361001477,-20,0.0,,,2026-06-21T13:57:00Z
S5,0,10,1672796167,-20,0.0,,,2026-06-21T13:57:15Z
S5,0,11,363339928,-20,0.0,,,2026-06-21T13:57:30Z
S5,0,12,920581965,-20,0.0,,,2026-06-21T13:57:45Z
S5,0,13,1985403058,-20,0.0,,,2026-06-21T13:58:00Z
S5,0,14,1613680917,-20,0.0,,,2026-06-21T13:58:15Z
S5,0,15,1930000429,-20,0.0,,,2026-06-21T13:58:30Z
S5,0,16,216305983,-20,0.0,,,2026-06-21T13:59:00Z
S5,0,17,312112809,-20,0.0,,,2026-06-21T13:59:15Z
S5,0,18,1052303369,-20,0.0,,,2026-06-21T13:59:30Z
S5,0,19,217579570,-20,0.0,,,2026-06-21T13:59:45Z
S5,0,20,99964177,-20,0.0,,,2026-06-21T14:00:00Z
S5,0,21,490683040,-20,0.0,,,2026-06-21T14:00:15Z
S5,0,22,1940961689,-20,0.0,,,2026-06-21T14:00:30Z
S5,0,23,1454648504,-20,0.0,,,2026-06-21T14:00:45Z
S5,0,24,558398644,-20,0.0,,,2026-06-21T14:01:15Z
S5,0,25,1286326493,-20,0.0,,,2026-06-21T14:01:30Z
S5,0,26,905618129,-20,0.0,,,2026-06-21T14:01:45Z
S5,0,27,649442228,-20,0.0,,,2026-06-21T14:02:00Z
S5,0,28,1033628820,-20,0.0,,,2026-06-21T14:02:15Z
S5,0,29,815515411,-20,0.0,,,2026-06-21T14:02:30Z
S5,0,30,1593614182,-20,0.0,,,2026-06-21T14:02:45Z
S5,0,31,1722507941,-20,0.0,,,2026-06-21T14:03:00Z
S5,0,32,1695726775,-20,0.0,,,2026-06-21T14:03:30Z
S5,0,33,51254525,-20,0.0,,,2026-06-21T14:03:45Z
S5,0,34,1745018624,-20,0.0,,,2026-06-21T14:04:00Z
S5,0,35,977203227,-20,0.0,,,2026-06-21T14:04:15Z
S5,0,36,2083372684,-20,0.0,,,2026-06-21T14:04:30Z
S5,0,37,1544718727,-20,0.0,,,2026-06-21T14:04:45Z
S5,0,38,894361021,-20,0.0,,,2026-06-21T14:05:00Z
S5,0,39,819664372,-20,0.0,,,2026-06-21T14:05:15Z
S5,0,40,857399851,-20,0.0,,,2026-06-21T14:05:45Z
S5,0,41,1795049623,-20,0.0,,,2026-06-21T14:06:00Z
S5,0,42,190457367,-20,0.0,,,2026-06-21T14:06:15Z
S5,0,43,1463994837,-20,0.0,,,2026-06-21T14:06:30Z
S5,0,44,1305633241,-20,0.0,,,2026-06-21T14:06:45Z
S5,0,45,641567673,-20,0.0,,,2026-06-21T14:07:00Z
S5,0,46,342352341,-20,0.0,,,2026-06-21T14:07:15Z
S5,0,47,1976295519,-20,0.0,,,2026-06-21T14:07:30Z
S5,0,48,26274461,-20,0.0,,,2026-06-21T14:08:00Z
S5,0,49,1345419483,-20,0.0,,,2026-06-21T14:08:15Z
S5,0,50,99021969,-20,0.0,,,2026-06-21T14:08:30Z
S5,0,51,1479934108,-20,0.0,,,2026-06-21T14:08:45Z
S5,0,52,394618325,-20,0.0,,,2026-06-21T14:09:00Z
S5,0,53,628411764,-20,0.0,,,2026-06-21T14:09:15Z
S5,0,54,100976213,-20,0.0,,,2026-06-21T14:09:30Z
S5,0,55,419571874,-20,0.0,,,2026-06-21T14:09:45Z
S5,0,56,1428634269,-20,0.0,,,2026-06-21T14:10:15Z
S5,0,57,329242616,-20,0.0,,,2026-06-21T14:10:30Z
S5,0,58,2110013045,-20,0.0,,,2026-06-21T14:10:45Z
S5,0,59,156085977,-20,0.0,,,2026-06-21T14:11:00Z
S5,0,60,2057783310,-20,0.0,,,2026-06-21T14:11:15Z
S5,0,61,254831836,-20,0.0,,,2026-06-21T14:11:30Z
S5,0,62,1853160700,-20,0.0,,,2026-06-21T14:11:45Z
S5,0,63,2118702933,-20,0.0,,,2026-06-21T14:12:00Z
S5,0,64,1003023651,-20,0.0,,,2026-06-21T14:12:30Z
S5,0,65,1422907712,-20,0.0,,,2026-06-21T14:12:45Z
S5,0,66,758455223,-20,0.0,,,2026-06-21T14:13:00Z
S5,0,67,1530785703,-20,0.0,,,2026-06-21T14:13:15Z
S5,0,68,1129509708,-20,0.0,,,2026-06-21T14:13:30Z
S5,0,69,1186748573,-20,0.0,,,2026-06-21T14:13:45Z
S5,0,70,1925353934,-20,0.0,,,2026-06-21T14:14:00Z
S5,0,71,1756611512,-20,0.0,,,2026-06-21T14:14:15Z
S5,0,72,985024242,-20,0.0,,,2026-06-21T14:14:45Z
S5,0,73,541509918,-20,0.0,,,2026-06-21T14:15:00Z
S5,0,74,147673637,-20,0.0,,,2026-06-21T14:15:15Z
S5,0,75,1927234599,-20,0.0,,,2026-06-21T14:15:30Z
S5,0,76,765074140,-20,0.0,,,2026-06-21T14:15:45Z
S5,0,77,189845876,-20,0.0,,,2026-06-21T14:16:00Z
S5,0,78,1504633279,-20,0.0,,,2026-06-21T14:16:15Z
S5,0,79,446954767,-20,0.0,,,2026-06-21T14:16:30Z
S5,0,80,558538409,-20,0.0,,,2026-06-21T14:17:00Z
S5,0,81,1190358574,-20,0.0,,,2026-06-21T14:17:15Z
S5,0,82,1265441717,-20,0.0,,,2026-06-21T14:17:30Z
S5,0,83,153458942,-20,0.0,,,2026-06-21T14:17:45Z
S5,0,84,310573729,-20,0.0,,,2026-06-21T14:18:00Z
S5,0,85,84640265,-20,0.0,,,2026-06-21T14:18:15Z
S5,0,86,860758639,-20,0.0,,,2026-06-21T14:18:30Z
S5,0,87,1100839902,-20,0.0,,,2026-06-21T14:18:45Z
S5,0,88,24036291,-20,0.0,,,2026-06-21T14:19:15Z
S5,0,89,536005053,-20,0.0,,,2026-06-21T14:19:30Z
S5,0,90,898703469,-20,0.0,,,2026-06-21T14:19:45Z
S5,0,91,440858312,-20,0.0,,,2026-06-21T14:20:00Z
S5,0,92,567892415,-20,0.0,,,2026-06-21T14:20:15Z
S5,0,93,541982243,-20,0.0,,,2026-06-21T14:20:30Z
S5,0,94,895088084,-20,0.0,,,2026-06-21T14:20:45Z
S5,0,95,661990392,-20,0.0,,,2026-06-21T14:21:00Z
S5,0,96,572068171,-20,0.0,,,2026-06-21T14:21:30Z
S5,0,97,892200571,-20,0.0,,,2026-06-21T14:21:45Z
S5,0,98,1270057056,-20,0.0,,,2026-06-21T14:22:00Z
S5,0,99,1263210480,-20,0.0,,,2026-06-21T14:22:15Z
S5,0,100,840264986,-20,0.0,,,2026-06-21T14:22:30Z
S5,0,101,131130821,-20,0.0,,,2026-06-21T14:22:45Z
S5,0,102,447579139,-20,0.0,,,2026-06-21T14:23:00Z
S5,0,103,1129113143,-20,0.0,,,2026-06-21T14:23:15Z
S5,0,104,304458533,-20,0.0,,,2026-06-21T14:23:45Z
S5,0,105,1376894754,-20,0.0,,,2026-06-21T14:24:00Z
S5,0,106,1908218645,-20,0.0,,,2026-06-21T14:24:15Z
S5,0,107,193228622,-20,0.0,,,2026-06-21T14:24:30Z
S5,0,108,211075191,-20,0.0,,,2026-06-21T14:24:45Z
S5,0,109,1944695515,-20,0.0,,,2026-06-21T14:25:00Z
S5,0,110,701198492,-20,0.0,,,2026-06-21T14:25:15Z
S5,0,111,969409508,-20,0.0,,,2026-06-21T14:25:30Z
S5,0,112,1678625831,-20,0.0,,,2026-06-21T14:26:00Z
S5,0,113,2021027787,-20,0.0,,,2026-06-21T14:26:15Z
S5,0,114,1172094332,-20,0.0,,,2026-06-21T14:26:30Z
S5,0,115,1070913579,-20,0.0,,,2026-06-21T14:26:45Z
S5,0,116,1332647017,-20,0.0,,,2026-06-21T14:27:00Z
S5,0,117,35299950,-20,0.0,,,2026-06-21T14:27:15Z
S5,0,118,513813620,-20,0.0,,,2026-06-21T14:27:30Z
S5,0,119,1788655556,-20,0.0,,,2026-06-21T14:27:45Z
