scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc,gap_cycles,resolved_expected,announce_text,announce_freq_hz,announce_snr_db,announce_cycle_utc,reference_text,reference_freq_hz,reference_snr_db,reference_cycle_utc,resolved_callsign,unresolved_placeholder
S3b,0,0,965224829,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T14:58:45Z,,,,,,,,,,,,
S3b,0,1,1857290211,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T14:59:15Z,,,,,,,,,,,,
S3b,0,2,358834286,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T14:59:45Z,,,,,,,,,,,,
S3b,0,3,2016466436,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:00:15Z,,,,,,,,,,,,
S3b,0,4,248588270,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:00:45Z,,,,,,,,,,,,
S3b,0,5,639669360,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:01:15Z,,,,,,,,,,,,
S3b,0,6,1377986975,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:01:45Z,,,,,,,,,,,,
S3b,0,7,318862479,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:02:15Z,,,,,,,,,,,,
S3b,0,8,260318308,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:02:45Z,,,,,,,,,,,,
S3b,0,9,851872603,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:03:15Z,,,,,,,,,,,,
S3b,0,10,1423670977,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:03:45Z,,,,,,,,,,,,
S3b,0,11,1418349587,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:04:15Z,,,,,,,,,,,,
S3b,0,12,1601103280,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:04:45Z,,,,,,,,,,,,
S3b,0,13,2101960179,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:05:15Z,,,,,,,,,,,,
S3b,0,14,1084709064,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:05:45Z,,,,,,,,,,,,
S3b,0,15,1524478545,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:06:15Z,,,,,,,,,,,,
S3b,0,16,214481950,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:06:45Z,,,,,,,,,,,,
S3b,0,17,609329596,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:07:15Z,,,,,,,,,,,,
S3b,0,18,652921984,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:07:45Z,,,,,,,,,,,,
S3b,0,19,1723075806,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:08:15Z,,,,,,,,,,,,
S3b,0,20,1906702913,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:08:45Z,,,,,,,,,,,,
S3b,0,21,283257603,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:09:15Z,,,,,,,,,,,,
S3b,0,22,913583544,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:09:45Z,,,,,,,,,,,,
S3b,0,23,17381653,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:10:15Z,,,,,,,,,,,,
S3b,0,24,1767553716,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:10:45Z,,,,,,,,,,,,
S3b,0,25,1386915175,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:11:15Z,,,,,,,,,,,,
S3b,0,26,1001927077,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:11:45Z,,,,,,,,,,,,
S3b,0,27,1835279855,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:12:15Z,,,,,,,,,,,,
S3b,0,28,2028707190,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:12:45Z,,,,,,,,,,,,
S3b,0,29,209398378,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:13:15Z,,,,,,,,,,,,
S3b,0,30,747092710,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:13:45Z,,,,,,,,,,,,
S3b,0,31,782330157,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:14:15Z,,,,,,,,,,,,
S3b,0,32,1715090943,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:14:45Z,,,,,,,,,,,,
S3b,0,33,109684049,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:15:15Z,,,,,,,,,,,,
S3b,0,34,1788196349,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:15:45Z,,,,,,,,,,,,
S3b,0,35,2016760536,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:16:15Z,,,,,,,,,,,,
S3b,0,36,1578601098,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:16:45Z,,,,,,,,,,,,
S3b,0,37,1522332960,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:17:15Z,,,,,,,,,,,,
S3b,0,38,190970786,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:17:45Z,,,,,,,,,,,,
S3b,0,39,2081932654,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:18:15Z,,,,,,,,,,,,
S3b,0,40,539214994,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:18:45Z,,,,,,,,,,,,
S3b,0,41,774967229,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:19:15Z,,,,,,,,,,,,
S3b,0,42,763853479,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:19:45Z,,,,,,,,,,,,
S3b,0,43,441830374,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:20:15Z,,,,,,,,,,,,
S3b,0,44,142735130,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:20:45Z,,,,,,,,,,,,
S3b,0,45,40983767,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:21:15Z,,,,,,,,,,,,
S3b,0,46,1239040820,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:21:45Z,,,,,,,,,,,,
S3b,0,47,1580556147,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:22:15Z,,,,,,,,,,,,
S3b,0,48,233556540,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:22:45Z,,,,,,,,,,,,
S3b,0,49,1630507262,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:23:15Z,,,,,,,,,,,,
S3b,0,50,369270694,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:23:45Z,,,,,,,,,,,,
S3b,0,51,253185794,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:24:15Z,,,,,,,,,,,,
S3b,0,52,1729279314,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:24:45Z,,,,,,,,,,,,
S3b,0,53,849507805,0,0.0,1500,CQ Q1ABC FN42,2026-08-20T15:25:15Z,,,,,,,,,,,,
