scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc
S7,0,0,1928618341,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:17:30Z
S7,0,0,1928618341,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-13T11:17:30Z
S7,0,1,1519748887,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:17:45Z
S7,0,1,1519748887,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-13T11:17:45Z
S7,0,2,1888808097,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:18:00Z
S7,0,2,1888808097,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-13T11:18:00Z
S7,1,0,1163046826,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:18:15Z
S7,1,0,1163046826,-5.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-13T11:18:15Z
S7,1,1,641673168,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:18:45Z
S7,1,1,641673168,-5.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-13T11:18:45Z
S7,1,2,1425528308,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:19:00Z
S7,1,2,1425528308,-5.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-13T11:19:00Z
S7,2,0,98455044,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:19:15Z
S7,2,0,98455044,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-13T11:19:15Z
S7,2,0,98455044,0.0,0.0,1500.0,Q3PQR Q1ABC RR73,2026-06-13T11:19:15Z
S7,2,1,1384128433,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:19:45Z
S7,2,1,1384128433,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-13T11:19:45Z
S7,2,1,1384128433,0.0,0.0,1500.0,Q3PQR Q1ABC RR73,2026-06-13T11:19:45Z
S7,2,2,1361330484,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:20:00Z
S7,2,2,1361330484,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-13T11:20:00Z
S7,2,2,1361330484,0.0,0.0,1500.0,Q3PQR Q1ABC RR73,2026-06-13T11:20:00Z
S7,3,0,763598906,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:20:15Z
S7,3,0,763598906,0.0,0.0,1503.0,Q4XYZ Q1ABC -07,2026-06-13T11:20:15Z
S7,3,1,1480126732,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:20:45Z
S7,3,1,1480126732,0.0,0.0,1503.0,Q4XYZ Q1ABC -07,2026-06-13T11:20:45Z
S7,3,2,348040279,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:21:00Z
S7,3,2,348040279,0.0,0.0,1503.0,Q4XYZ Q1ABC -07,2026-06-13T11:21:00Z
S7,4,0,139254338,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:21:15Z
S7,4,0,139254338,0.0,0.0,1506.0,Q4XYZ Q1ABC -07,2026-06-13T11:21:15Z
S7,4,1,1221387494,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:21:30Z
S7,4,1,1221387494,0.0,0.0,1506.0,Q4XYZ Q1ABC -07,2026-06-13T11:21:30Z
S7,4,2,1203773898,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:22:00Z
S7,4,2,1203773898,0.0,0.0,1506.0,Q4XYZ Q1ABC -07,2026-06-13T11:22:00Z
S7,5,0,600798252,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:22:15Z
S7,5,0,600798252,0.0,0.0,1512.0,Q4XYZ Q1ABC -07,2026-06-13T11:22:15Z
S7,5,1,1358512429,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:22:30Z
S7,5,1,1358512429,0.0,0.0,1512.0,Q4XYZ Q1ABC -07,2026-06-13T11:22:30Z
S7,5,2,475029750,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:22:45Z
S7,5,2,475029750,0.0,0.0,1512.0,Q4XYZ Q1ABC -07,2026-06-13T11:22:45Z
S7,6,0,1641734052,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:23:15Z
S7,6,0,1641734052,0.0,0.0,1525.0,Q4XYZ Q1ABC -07,2026-06-13T11:23:15Z
S7,6,1,67837340,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:23:30Z
S7,6,1,67837340,0.0,0.0,1525.0,Q4XYZ Q1ABC -07,2026-06-13T11:23:30Z
S7,6,2,1202997263,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-13T11:23:45Z
